
                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Summary for Replication 1 of 5

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015

Replication ended at time      : 10800.0 Seconds 
Base Time Units: Seconds

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
Lynice.Utilization                          .00000     (Insuf)    .00000     .00000     .00000    
Cash Out.Queue.NumberInQueue                .05978     (Insuf)    .00000     3.0000     .00000    
Dining Process.Queue.NumberInQueue          .00000     (Insuf)    .00000     .00000     .00000    
Food Service Time.Queue.NumberInQueue       .00000     (Insuf)    .00000     .00000     .00000    
Cash Register.Queue.NumberInQueue           .03826     (Insuf)    .00000     2.0000     .00000    
Special Order.Queue.NumberInQueue           .05099     (Insuf)    .00000     2.0000     .00000    

                                             OUTPUTS

Identifier                                   Value
_____________________________________________________________

Customer.NumberIn                           163.00    
Customer.NumberOut                          141.00    
Gold Fish.NumberIn                          25.000    
Gold Fish.NumberOut                         .00000    
Wade.NumberSeized                           53.000    
Wade.ScheduledUtilization                   .17987    
Tommie.NumberSeized                         41.000    
Tommie.ScheduledUtilization                 .08667    
Table 10.NumberSeized                       4.0000    
Table 10.ScheduledUtilization               .26151    
Table 11.NumberSeized                       2.0000    
Table 11.ScheduledUtilization               .16795    
Table 12.NumberSeized                       1.0000    
Table 12.ScheduledUtilization               .24811    
Table 13.NumberSeized                       3.0000    
Table 13.ScheduledUtilization               .24551    
Table 14.NumberSeized                       1.0000    
Table 14.ScheduledUtilization               .02042    
Table 15.NumberSeized                       3.0000    
Table 15.ScheduledUtilization               .56687    
Table 16.NumberSeized                       2.0000    
Table 16.ScheduledUtilization               .26548    
Table 17.NumberSeized                       2.0000    
Table 17.ScheduledUtilization               .21700    
Table 18.NumberSeized                       2.0000    
Table 18.ScheduledUtilization               .20327    
Table 1.NumberSeized                        3.0000    
Table 1.ScheduledUtilization                .54051    
Table 19.NumberSeized                       3.0000    
Table 19.ScheduledUtilization               .35980    
Table 2.NumberSeized                        4.0000    
Table 2.ScheduledUtilization                .22574    
Table 3.NumberSeized                        2.0000    
Table 3.ScheduledUtilization                .47485    
Table 4.NumberSeized                        2.0000    
Table 4.ScheduledUtilization                .21750    
Table 5.NumberSeized                        2.0000    
Table 5.ScheduledUtilization                .17354    
Table 6.NumberSeized                        4.0000    
Table 6.ScheduledUtilization                .64050    
Table 7.NumberSeized                        5.0000    
Table 7.ScheduledUtilization                .44708    
Table 8.NumberSeized                        3.0000    
Table 8.ScheduledUtilization                .68996    
Table 9.NumberSeized                        5.0000    
Table 9.ScheduledUtilization                .45129    
Barista.NumberSeized                        43.000    
Barista.ScheduledUtilization                .26159    
Table 20.NumberSeized                       2.0000    
Table 20.ScheduledUtilization               .14305    
Table 21.NumberSeized                       4.0000    
Table 21.ScheduledUtilization               .47949    
Table 22.NumberSeized                       3.0000    
Table 22.ScheduledUtilization               .51653    
Table 23.NumberSeized                       4.0000    
Table 23.ScheduledUtilization               .45326    
Table 24.NumberSeized                       2.0000    
Table 24.ScheduledUtilization               .13161    
Table 25.NumberSeized                       1.0000    
Table 25.ScheduledUtilization               .24468    
Table 26.NumberSeized                       2.0000    
Table 26.ScheduledUtilization               .05829    
Table 27.NumberSeized                       4.0000    
Table 27.ScheduledUtilization               .40163    
Table 28.NumberSeized                       3.0000    
Table 28.ScheduledUtilization               .34264    
Table 29.NumberSeized                       1.0000    
Table 29.ScheduledUtilization               .09413    
Table 30.NumberSeized                       2.0000    
Table 30.ScheduledUtilization               .12244    
Table 31.NumberSeized                       5.0000    
Table 31.ScheduledUtilization               .31943    
Table 32.NumberSeized                       5.0000    
Table 32.ScheduledUtilization               .39406    
Table 33.NumberSeized                       1.0000    
Table 33.ScheduledUtilization               .05537    
Table 34.NumberSeized                       1.0000    
Table 34.ScheduledUtilization               .04606    
Table 35.NumberSeized                       2.0000    
Table 35.ScheduledUtilization               .30077    
Table 36.NumberSeized                       3.0000    
Table 36.ScheduledUtilization               .23478    
Table 37.NumberSeized                       5.0000    
Table 37.ScheduledUtilization               .46258    
Table 38.NumberSeized                       2.0000    
Table 38.ScheduledUtilization               .47491    
Table 39.NumberSeized                       1.0000    
Table 39.ScheduledUtilization               .08905    
Table 40.NumberSeized                       2.0000    
Table 40.ScheduledUtilization               .10967    
Table 41.NumberSeized                       1.0000    
Table 41.ScheduledUtilization               .46626    
Table 42.NumberSeized                       3.0000    
Table 42.ScheduledUtilization               .51597    
Table 43.NumberSeized                       4.0000    
Table 43.ScheduledUtilization               .38169    
Table 44.NumberSeized                       4.0000    
Table 44.ScheduledUtilization               .19305    
Table 45.NumberSeized                       3.0000    
Table 45.ScheduledUtilization               .45693    
Table 46.NumberSeized                       1.0000    
Table 46.ScheduledUtilization               .23531    
Table 47.NumberSeized                       3.0000    
Table 47.ScheduledUtilization               .19297    
Table 48.NumberSeized                       2.0000    
Table 48.ScheduledUtilization               .15270    
Table 49.NumberSeized                       2.0000    
Table 49.ScheduledUtilization               .16415    
Table 50.NumberSeized                       2.0000    
Table 50.ScheduledUtilization               .46838    
Jacob.NumberSeized                          34.000    
Jacob.ScheduledUtilization                  .05579    
Bar Cash.NumberSeized                       49.000    
Bar Cash.ScheduledUtilization               .20189    
Mikki.NumberSeized                          .00000    
Mikki.ScheduledUtilization                  .00000    
Lynice.NumberSeized                         .00000    
Lynice.ScheduledUtilization                 .00000    
System.NumberOut                            141.00    

Beginning replication 4 of 5

                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Summary for Replication 4 of 5

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015

Replication ended at time      : 10800.0 Seconds 
Base Time Units: Seconds

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
___________________________________________________________________________________________________

Customer.VATime                             1000.7     (Insuf)    .00000     4773.2        185    
Customer.NVATime                            .00000     (Insuf)    .00000     .00000        185    
Customer.WaitTime                           10.326     (Insuf)    .00000     174.35        185    
Customer.TranTime                           210.25     (Insuf)    90.000     330.00        185    
Customer.OtherTime                          .00000     (Insuf)    .00000     .00000        185    
Customer.TotalTime                          1221.3     (Insuf)    107.56     4992.8        185    
Gold Fish.VATime                                --         --         --         --          0
Gold Fish.NVATime                               --         --         --         --          0
Gold Fish.WaitTime                              --         --         --         --          0
Gold Fish.TranTime                              --         --         --         --          0
Gold Fish.OtherTime                             --         --         --         --          0
Gold Fish.TotalTime                             --         --         --         --          0
Cash Out.Queue.WaitingTime                  11.296     (Insuf)    .00000     72.824         70    
Dining Process.Queue.WaitingTime            .00000     (Insuf)    .00000     .00000        169    
Food Service Time.Queue.WaitingTime         .33640     (Insuf)    .00000     10.553         94    
Cash Register.Queue.WaitingTime             4.9558     (Insuf)    .00000     42.369         68    
Special Order.Queue.WaitingTime             18.130     (Insuf)    .00000     174.35         55    

                                     DISCRETE-CHANGE VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Final Value
___________________________________________________________________________________________________

Customer.WIP                                23.740     (Corr)     .00000     42.000     23.000    
Gold Fish.WIP                               22.865     (Insuf)    .00000     25.000     25.000    
Wade.NumberBusy                             .23345     (Insuf)    .00000     1.0000     .00000    
Wade.NumberScheduled                        1.0000     (Insuf)    1.0000     1.0000     1.0000    
Wade.Utilization                            .23345     (Insuf)    .00000     1.0000     .00000    
Tommie.NumberBusy                           .12356     (Insuf)    .00000     1.0000     .00000    
Tommie.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Tommie.Utilization                          .12356     (Insuf)    .00000     1.0000     .00000    
Table 10.NumberBusy                         .49517     (Insuf)    .00000     1.0000     1.0000    
Table 10.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 10.Utilization                        .49517     (Insuf)    .00000     1.0000     1.0000    
Table 11.NumberBusy                         .40626     (Insuf)    .00000     1.0000     1.0000    
Table 11.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 11.Utilization                        .40626     (Insuf)    .00000     1.0000     1.0000    
Table 12.NumberBusy                         .61362     (Insuf)    .00000     1.0000     1.0000    
Table 12.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 12.Utilization                        .61362     (Insuf)    .00000     1.0000     1.0000    
Table 13.NumberBusy                         .53514     (Insuf)    .00000     1.0000     1.0000    
Table 13.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 13.Utilization                        .53514     (Insuf)    .00000     1.0000     1.0000    
Table 14.NumberBusy                         .10253     (Insuf)    .00000     1.0000     .00000    
Table 14.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 14.Utilization                        .10253     (Insuf)    .00000     1.0000     .00000    
Table 15.NumberBusy                         .64793     (Insuf)    .00000     1.0000     .00000    
Table 15.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 15.Utilization                        .64793     (Insuf)    .00000     1.0000     .00000    
Table 16.NumberBusy                         .49811     (Insuf)    .00000     1.0000     1.0000    
Table 16.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 16.Utilization                        .49811     (Insuf)    .00000     1.0000     1.0000    
Table 17.NumberBusy                         .35575     (Insuf)    .00000     1.0000     .00000    
Table 17.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 17.Utilization                        .35575     (Insuf)    .00000     1.0000     .00000    
Table 18.NumberBusy                         .25412     (Insuf)    .00000     1.0000     .00000    
Table 18.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 18.Utilization                        .25412     (Insuf)    .00000     1.0000     .00000    
Table 1.NumberBusy                          .58560     (Insuf)    .00000     1.0000     .00000    
Table 1.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 1.Utilization                         .58560     (Insuf)    .00000     1.0000     .00000    
Table 19.NumberBusy                         .24901     (Insuf)    .00000     1.0000     .00000    
Table 19.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 19.Utilization                        .24901     (Insuf)    .00000     1.0000     .00000    
Table 2.NumberBusy                          .45695     (Insuf)    .00000     1.0000     .00000    
Table 2.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 2.Utilization                         .45695     (Insuf)    .00000     1.0000     .00000    
Table 3.NumberBusy                          .36671     (Insuf)    .00000     1.0000     1.0000    
Table 3.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 3.Utilization                         .36671     (Insuf)    .00000     1.0000     1.0000    
Table 4.NumberBusy                          .33763     (Insuf)    .00000     1.0000     .00000    
Table 4.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 4.Utilization                         .33763     (Insuf)    .00000     1.0000     .00000    
Table 5.NumberBusy                          .25454     (Insuf)    .00000     1.0000     .00000    
Table 5.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 5.Utilization                         .25454     (Insuf)    .00000     1.0000     .00000    
Table 6.NumberBusy                          .36316     (Insuf)    .00000     1.0000     1.0000    
Table 6.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 6.Utilization                         .36316     (Insuf)    .00000     1.0000     1.0000    
Table 7.NumberBusy                          .32391     (Insuf)    .00000     1.0000     .00000    
Table 7.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 7.Utilization                         .32391     (Insuf)    .00000     1.0000     .00000    
Table 8.NumberBusy                          .64999     (Insuf)    .00000     1.0000     1.0000    
Table 8.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 8.Utilization                         .64999     (Insuf)    .00000     1.0000     1.0000    
Table 9.NumberBusy                          .61236     (Insuf)    .00000     1.0000     1.0000    
Table 9.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 9.Utilization                         .61236     (Insuf)    .00000     1.0000     1.0000    
Barista.NumberBusy                          .30938     (Insuf)    .00000     1.0000     .00000    
Barista.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Barista.Utilization                         .30938     (Insuf)    .00000     1.0000     .00000    
Table 20.NumberBusy                         .56007     (Insuf)    .00000     1.0000     1.0000    
Table 20.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 20.Utilization                        .56007     (Insuf)    .00000     1.0000     1.0000    
Table 21.NumberBusy                         .36282     (Insuf)    .00000     1.0000     1.0000    
Table 21.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 21.Utilization                        .36282     (Insuf)    .00000     1.0000     1.0000    
Table 22.NumberBusy                         .37607     (Insuf)    .00000     1.0000     1.0000    
Table 22.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 22.Utilization                        .37607     (Insuf)    .00000     1.0000     1.0000    
Table 23.NumberBusy                         .21177     (Insuf)    .00000     1.0000     .00000    
Table 23.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 23.Utilization                        .21177     (Insuf)    .00000     1.0000     .00000    
Table 24.NumberBusy                         .50374     (Insuf)    .00000     1.0000     .00000    
Table 24.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 24.Utilization                        .50374     (Insuf)    .00000     1.0000     .00000    
Table 25.NumberBusy                         .34146     (Insuf)    .00000     1.0000     .00000    
Table 25.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 25.Utilization                        .34146     (Insuf)    .00000     1.0000     .00000    
Table 26.NumberBusy                         .22558     (Insuf)    .00000     1.0000     .00000    
Table 26.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 26.Utilization                        .22558     (Insuf)    .00000     1.0000     .00000    
Table 27.NumberBusy                         .12723     (Insuf)    .00000     1.0000     .00000    
Table 27.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 27.Utilization                        .12723     (Insuf)    .00000     1.0000     .00000    
Table 28.NumberBusy                         .34260     (Insuf)    .00000     1.0000     1.0000    
Table 28.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 28.Utilization                        .34260     (Insuf)    .00000     1.0000     1.0000    
Table 29.NumberBusy                         .36246     (Insuf)    .00000     1.0000     .00000    
Table 29.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 29.Utilization                        .36246     (Insuf)    .00000     1.0000     .00000    
Table 30.NumberBusy                         .33355     (Insuf)    .00000     1.0000     .00000    
Table 30.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 30.Utilization                        .33355     (Insuf)    .00000     1.0000     .00000    
Table 31.NumberBusy                         .67268     (Insuf)    .00000     1.0000     1.0000    
Table 31.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 31.Utilization                        .67268     (Insuf)    .00000     1.0000     1.0000    
Table 32.NumberBusy                         .60989     (Insuf)    .00000     1.0000     .00000    
Table 32.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 32.Utilization                        .60989     (Insuf)    .00000     1.0000     .00000    
Table 33.NumberBusy                         .13938     (Insuf)    .00000     1.0000     .00000    
Table 33.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 33.Utilization                        .13938     (Insuf)    .00000     1.0000     .00000    
Table 34.NumberBusy                         .45805     (Insuf)    .00000     1.0000     .00000    
Table 34.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 34.Utilization                        .45805     (Insuf)    .00000     1.0000     .00000    
Table 35.NumberBusy                         .51259     (Insuf)    .00000     1.0000     1.0000    
Table 35.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 35.Utilization                        .51259     (Insuf)    .00000     1.0000     1.0000    
Table 36.NumberBusy                         .18266     (Insuf)    .00000     1.0000     .00000    
Table 36.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 36.Utilization                        .18266     (Insuf)    .00000     1.0000     .00000    
Table 37.NumberBusy                         .28112     (Insuf)    .00000     1.0000     1.0000    
Table 37.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 37.Utilization                        .28112     (Insuf)    .00000     1.0000     1.0000    
Table 38.NumberBusy                         .28346     (Insuf)    .00000     1.0000     1.0000    
Table 38.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 38.Utilization                        .28346     (Insuf)    .00000     1.0000     1.0000    
Table 39.NumberBusy                         .22095     (Insuf)    .00000     1.0000     .00000    
Table 39.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 39.Utilization                        .22095     (Insuf)    .00000     1.0000     .00000    
Table 40.NumberBusy                         .28990     (Insuf)    .00000     1.0000     1.0000    
Table 40.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 40.Utilization                        .28990     (Insuf)    .00000     1.0000     1.0000    
Table 41.NumberBusy                         .01328     (Insuf)    .00000     1.0000     .00000    
Table 41.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 41.Utilization                        .01328     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberBusy                         .10479     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 42.Utilization                        .10479     (Insuf)    .00000     1.0000     .00000    
Table 43.NumberBusy                         .60405     (Insuf)    .00000     1.0000     .00000    
Table 43.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 43.Utilization                        .60405     (Insuf)    .00000     1.0000     .00000    
Table 44.NumberBusy                         .38137     (Insuf)    .00000     1.0000     1.0000    
Table 44.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 44.Utilization                        .38137     (Insuf)    .00000     1.0000     1.0000    
Table 45.NumberBusy                         .21287     (Insuf)    .00000     1.0000     1.0000    
Table 45.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 45.Utilization                        .21287     (Insuf)    .00000     1.0000     1.0000    
Table 46.NumberBusy                         .34809     (Insuf)    .00000     1.0000     .00000    
Table 46.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 46.Utilization                        .34809     (Insuf)    .00000     1.0000     .00000    
Table 47.NumberBusy                         .40486     (Insuf)    .00000     1.0000     .00000    
Table 47.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 47.Utilization                        .40486     (Insuf)    .00000     1.0000     .00000    
Table 48.NumberBusy                         .33963     (Insuf)    .00000     1.0000     .00000    
Table 48.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 48.Utilization                        .33963     (Insuf)    .00000     1.0000     .00000    
Table 49.NumberBusy                         .42674     (Insuf)    .00000     1.0000     .00000    
Table 49.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 49.Utilization                        .42674     (Insuf)    .00000     1.0000     .00000    
Table 50.NumberBusy                         .31386     (Insuf)    .00000     1.0000     1.0000    
Table 50.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 50.Utilization                        .31386     (Insuf)    .00000     1.0000     1.0000    
Jacob.NumberBusy                            .11541     (Insuf)    .00000     1.0000     .00000    
Jacob.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Jacob.Utilization                           .11541     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberBusy                         .27440     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Bar Cash.Utilization                        .27440     (Insuf)    .00000     1.0000     .00000    
Mikki.NumberBusy                            .00000     (Insuf)    .00000     .00000     .00000    
Mikki.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Mikki.Utilization                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberBusy                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Lynice.Utilization                          .00000     (Insuf)    .00000     .00000     .00000    
Cash Out.Queue.NumberInQueue                .07322     (Insuf)    .00000     2.0000     .00000    
Dining Process.Queue.NumberInQueue          .00000     (Insuf)    .00000     .00000     .00000    
Food Service Time.Queue.NumberInQueue       .00293     (Insuf)    .00000     1.0000     .00000    
Cash Register.Queue.NumberInQueue           .03120     (Insuf)    .00000     1.0000     .00000    
Special Order.Queue.NumberInQueue           .09233     (Insuf)    .00000     3.0000     .00000    

                                             OUTPUTS

Identifier                                   Value
_____________________________________________________________

Customer.NumberIn                           208.00    
Customer.NumberOut                          185.00    
Gold Fish.NumberIn                          25.000    
Gold Fish.NumberOut                         .00000    
Wade.NumberSeized                           68.000    
Wade.ScheduledUtilization                   .23345    
Tommie.NumberSeized                         47.000    
Tommie.ScheduledUtilization                 .12356    
Table 10.NumberSeized                       4.0000    
Table 10.ScheduledUtilization               .49517    
Table 11.NumberSeized                       4.0000    
Table 11.ScheduledUtilization               .40626    
Table 12.NumberSeized                       5.0000    
Table 12.ScheduledUtilization               .61362    
Table 13.NumberSeized                       5.0000    
Table 13.ScheduledUtilization               .53514    
Table 14.NumberSeized                       4.0000    
Table 14.ScheduledUtilization               .10253    
Table 15.NumberSeized                       3.0000    
Table 15.ScheduledUtilization               .64793    
Table 16.NumberSeized                       6.0000    
Table 16.ScheduledUtilization               .49811    
Table 17.NumberSeized                       3.0000    
Table 17.ScheduledUtilization               .35575    
Table 18.NumberSeized                       4.0000    
Table 18.ScheduledUtilization               .25412    
Table 1.NumberSeized                        2.0000    
Table 1.ScheduledUtilization                .58560    
Table 19.NumberSeized                       6.0000    
Table 19.ScheduledUtilization               .24901    
Table 2.NumberSeized                        4.0000    
Table 2.ScheduledUtilization                .45695    
Table 3.NumberSeized                        5.0000    
Table 3.ScheduledUtilization                .36671    
Table 4.NumberSeized                        4.0000    
Table 4.ScheduledUtilization                .33763    
Table 5.NumberSeized                        3.0000    
Table 5.ScheduledUtilization                .25454    
Table 6.NumberSeized                        3.0000    
Table 6.ScheduledUtilization                .36316    
Table 7.NumberSeized                        3.0000    
Table 7.ScheduledUtilization                .32391    
Table 8.NumberSeized                        7.0000    
Table 8.ScheduledUtilization                .64999    
Table 9.NumberSeized                        2.0000    
Table 9.ScheduledUtilization                .61236    
Barista.NumberSeized                        55.000    
Barista.ScheduledUtilization                .30938    
Table 20.NumberSeized                       4.0000    
Table 20.ScheduledUtilization               .56007    
Table 21.NumberSeized                       3.0000    
Table 21.ScheduledUtilization               .36282    
Table 22.NumberSeized                       3.0000    
Table 22.ScheduledUtilization               .37607    
Table 23.NumberSeized                       2.0000    
Table 23.ScheduledUtilization               .21177    
Table 24.NumberSeized                       2.0000    
Table 24.ScheduledUtilization               .50374    
Table 25.NumberSeized                       6.0000    
Table 25.ScheduledUtilization               .34146    
Table 26.NumberSeized                       3.0000    
Table 26.ScheduledUtilization               .22558    
Table 27.NumberSeized                       1.0000    
Table 27.ScheduledUtilization               .12723    
Table 28.NumberSeized                       3.0000    
Table 28.ScheduledUtilization               .34260    
Table 29.NumberSeized                       3.0000    
Table 29.ScheduledUtilization               .36246    
Table 30.NumberSeized                       4.0000    
Table 30.ScheduledUtilization               .33355    
Table 31.NumberSeized                       3.0000    
Table 31.ScheduledUtilization               .67268    
Table 32.NumberSeized                       5.0000    
Table 32.ScheduledUtilization               .60989    
Table 33.NumberSeized                       4.0000    
Table 33.ScheduledUtilization               .13938    
Table 34.NumberSeized                       3.0000    
Table 34.ScheduledUtilization               .45805    
Table 35.NumberSeized                       4.0000    
Table 35.ScheduledUtilization               .51259    
Table 36.NumberSeized                       4.0000    
Table 36.ScheduledUtilization               .18266    
Table 37.NumberSeized                       4.0000    
Table 37.ScheduledUtilization               .28112    
Table 38.NumberSeized                       2.0000    
Table 38.ScheduledUtilization               .28346    
Table 39.NumberSeized                       2.0000    
Table 39.ScheduledUtilization               .22095    
Table 40.NumberSeized                       3.0000    
Table 40.ScheduledUtilization               .28990    
Table 41.NumberSeized                       1.0000    
Table 41.ScheduledUtilization               .01328    
Table 42.NumberSeized                       2.0000    
Table 42.ScheduledUtilization               .10479    
Table 43.NumberSeized                       2.0000    
Table 43.ScheduledUtilization               .60405    
Table 44.NumberSeized                       4.0000    
Table 44.ScheduledUtilization               .38137    
Table 45.NumberSeized                       2.0000    
Table 45.ScheduledUtilization               .21287    
Table 46.NumberSeized                       2.0000    
Table 46.ScheduledUtilization               .34809    
Table 47.NumberSeized                       2.0000    
Table 47.ScheduledUtilization               .40486    
Table 48.NumberSeized                       3.0000    
Table 48.ScheduledUtilization               .33963    
Table 49.NumberSeized                       3.0000    
Table 49.ScheduledUtilization               .42674    
Table 50.NumberSeized                       3.0000    
Table 50.ScheduledUtilization               .31386    
Jacob.NumberSeized                          47.000    
Jacob.ScheduledUtilization                  .11541    
Bar Cash.NumberSeized                       70.000    
Bar Cash.ScheduledUtilization               .27440    
Mikki.NumberSeized                          .00000    
Mikki.ScheduledUtilization                  .00000    
Lynice.NumberSeized                         .00000    
Lynice.ScheduledUtilization                 .00000    
System.NumberOut                            185.00    

Beginning replication 5 of 5

                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Summary for Replication 5 of 5

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015

Replication ended at time      : 10800.0 Seconds 
Base Time Units: Seconds

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
___________________________________________________________________________________________________

Customer.VATime                             1089.2     (Insuf)    .00000     4744.7        166    
Customer.NVATime                            .00000     (Insuf)    .00000     .00000        166    
Customer.WaitTime                           17.718     (Insuf)    .00000     189.17        166    
Customer.TranTime                           209.96     (Insuf)    90.000     330.00        166    
Customer.OtherTime                          .00000     (Insuf)    .00000     .00000        166    
Customer.TotalTime                          1316.9     (Insuf)    125.80     4984.7        166    
Gold Fish.VATime                                --         --         --         --          0
Gold Fish.NVATime                               --         --         --         --          0
Gold Fish.WaitTime                              --         --         --         --          0
Gold Fish.TranTime                              --         --         --         --          0
Gold Fish.OtherTime                             --         --         --         --          0
Gold Fish.TotalTime                             --         --         --         --          0
Cash Out.Queue.WaitingTime                  15.476     (Insuf)    .00000     147.78         51    
Dining Process.Queue.WaitingTime            .00000     (Insuf)    .00000     .00000        171    
Food Service Time.Queue.WaitingTime         .13815     (Insuf)    .00000     6.4917         91    
Cash Register.Queue.WaitingTime             8.9245     (Insuf)    .00000     73.861         60    
Special Order.Queue.WaitingTime             25.441     (Insuf)    .00000     189.17         73    

                                     DISCRETE-CHANGE VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Final Value
___________________________________________________________________________________________________

Customer.WIP                                25.952     (Corr)     .00000     40.000     35.000    
Gold Fish.WIP                               23.113     (Insuf)    .00000     25.000     25.000    
Wade.NumberBusy                             .22597     (Insuf)    .00000     1.0000     .00000    
Wade.NumberScheduled                        1.0000     (Insuf)    1.0000     1.0000     1.0000    
Wade.Utilization                            .22597     (Insuf)    .00000     1.0000     .00000    
Tommie.NumberBusy                           .12646     (Insuf)    .00000     1.0000     1.0000    
Tommie.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Tommie.Utilization                          .12646     (Insuf)    .00000     1.0000     1.0000    
Table 10.NumberBusy                         .35267     (Insuf)    .00000     1.0000     .00000    
